Vehicle ID,Trip start,Trip end,Trip duration (min),Trip distance (km),Idle time (min),Stop-start count,Avg speed,Avg engine load,Driving pattern
VEH-004,2025-12-13T12:30:00+00:00,2025-12-13T14:30:00+00:00,120,52.7,5,1,26.4,36.3,City Delivery
VEH-004,2025-12-13T17:25:00+00:00,2025-12-14T03:50:00+00:00,625,906.9,5,1,87.1,60.2,Highway Cruise
VEH-004,2025-12-14T06:10:00+00:00,2025-12-14T15:30:00+00:00,560,806.5,0,0,86.4,59.9,Highway Cruise
VEH-004,2025-12-14T20:50:00+00:00,2025-12-15T07:45:00+00:00,655,937.8,5,1,85.9,58.8,Highway Cruise
VEH-004,2025-12-15T13:30:00+00:00,2025-12-15T20:05:00+00:00,395,564.8,10,2,85.8,59.6,Highway Cruise
VEH-004,2025-12-15T21:50:00+00:00,2025-12-16T00:30:00+00:00,160,212.0,15,3,79.5,54.8,Highway Cruise
VEH-004,2025-12-16T02:15:00+00:00,2025-12-16T07:05:00+00:00,290,422.7,5,1,87.5,60.5,Highway Cruise
VEH-004,2025-12-16T10:30:00+00:00,2025-12-16T16:55:00+00:00,385,563.2,0,0,87.8,60.6,Highway Cruise
VEH-004,2025-12-17T00:15:00+00:00,2025-12-17T05:55:00+00:00,340,493.1,0,0,87.0,60.3,Highway Cruise
VEH-004,2025-12-17T11:20:00+00:00,2025-12-17T16:50:00+00:00,330,141.0,20,4,25.6,34.8,City Delivery
VEH-004,2025-12-18T01:05:00+00:00,2025-12-18T10:35:00+00:00,570,809.8,10,2,85.2,59.7,Highway Cruise
VEH-004,2025-12-18T20:20:00+00:00,2025-12-19T05:15:00+00:00,535,777.4,5,1,87.2,60.3,Highway Cruise
VEH-004,2025-12-19T09:45:00+00:00,2025-12-19T19:45:00+00:00,600,849.6,10,2,85.0,58.2,Highway Cruise
VEH-004,2025-12-20T00:45:00+00:00,2025-12-20T03:10:00+00:00,145,67.3,10,2,27.8,34.1,City Delivery
VEH-004,2025-12-20T08:15:00+00:00,2025-12-20T11:05:00+00:00,170,76.6,5,1,27.0,35.2,City Delivery
VEH-004,2025-12-20T13:25:00+00:00,2025-12-20T18:05:00+00:00,280,132.1,5,1,28.3,36.3,City Delivery
VEH-004,2025-12-21T01:50:00+00:00,2025-12-21T05:30:00+00:00,220,91.9,10,2,25.1,34.5,City Delivery
VEH-004,2025-12-21T14:10:00+00:00,2025-12-21T19:55:00+00:00,345,495.8,5,1,86.2,60.0,Highway Cruise
VEH-004,2025-12-21T23:00:00+00:00,2025-12-22T03:10:00+00:00,250,110.0,10,2,26.4,35.1,City Delivery
VEH-004,2025-12-22T08:25:00+00:00,2025-12-22T13:50:00+00:00,325,151.9,10,2,28.0,35.3,City Delivery
VEH-004,2025-12-22T18:40:00+00:00,2025-12-22T20:45:00+00:00,125,61.4,0,0,29.5,35.9,City Delivery
VEH-004,2025-12-22T23:35:00+00:00,2025-12-23T03:40:00+00:00,245,103.2,10,2,25.3,35.0,City Delivery
VEH-004,2025-12-23T09:25:00+00:00,2025-12-23T19:10:00+00:00,585,839.0,5,1,86.1,59.4,Highway Cruise
VEH-004,2025-12-24T02:30:00+00:00,2025-12-24T06:35:00+00:00,245,111.8,5,1,27.4,35.4,City Delivery
VEH-004,2025-12-24T11:15:00+00:00,2025-12-25T14:15:00+00:00,1620,1780.7,395,6,66.0,48.4,Highway Cruise (Long Haul)
VEH-004,2025-12-25T17:40:00+00:00,2025-12-25T20:05:00+00:00,145,67.9,0,0,28.1,35.8,City Delivery
VEH-004,2025-12-26T04:15:00+00:00,2025-12-26T08:40:00+00:00,265,129.0,5,1,29.2,37.6,City Delivery
VEH-004,2025-12-26T10:50:00+00:00,2025-12-27T01:20:00+00:00,870,903.4,5,1,62.3,74.2,Heavy Haul
VEH-004,2025-12-27T10:35:00+00:00,2025-12-27T11:40:00+00:00,65,35.0,0,0,32.3,36.9,City Delivery
VEH-004,2025-12-27T18:15:00+00:00,2025-12-27T22:40:00+00:00,265,384.2,0,0,87.0,58.7,Highway Cruise
VEH-004,2025-12-28T04:50:00+00:00,2025-12-28T08:25:00+00:00,215,89.3,15,3,24.9,34.7,City Delivery
VEH-004,2025-12-28T14:35:00+00:00,2025-12-28T21:40:00+00:00,425,615.7,10,2,86.9,59.2,Highway Cruise
VEH-004,2025-12-29T04:55:00+00:00,2025-12-29T06:30:00+00:00,95,39.8,0,0,25.2,35.7,City Delivery
VEH-004,2025-12-29T13:10:00+00:00,2025-12-29T17:15:00+00:00,245,119.3,0,0,29.2,36.7,City Delivery
VEH-004,2025-12-29T23:20:00+00:00,2025-12-30T05:15:00+00:00,355,381.2,0,0,64.4,75.8,Heavy Haul
VEH-004,2025-12-30T14:15:00+00:00,2025-12-30T19:50:00+00:00,335,159.7,0,0,28.6,36.0,City Delivery
VEH-005,2025-12-01T00:00:00+00:00,2025-12-01T01:30:00+00:00,90,41.9,0,0,28.0,36.7,City Delivery
VEH-005,2025-12-01T03:25:00+00:00,2025-12-01T06:30:00+00:00,185,85.3,10,2,27.7,35.9,City Delivery
VEH-005,2025-12-01T16:10:00+00:00,2025-12-02T02:50:00+00:00,640,929.3,10,2,87.1,59.0,Highway Cruise
VEH-005,2025-12-02T10:25:00+00:00,2025-12-02T12:50:00+00:00,145,60.4,10,2,25.0,33.7,City Delivery
VEH-005,2025-12-02T16:50:00+00:00,2025-12-02T21:25:00+00:00,275,116.5,10,2,25.4,34.8,City Delivery
VEH-005,2025-12-03T04:20:00+00:00,2025-12-03T05:35:00+00:00,75,33.8,0,0,27.0,32.3,City Delivery
VEH-005,2025-12-03T07:30:00+00:00,2025-12-03T13:20:00+00:00,350,511.2,5,1,87.6,60.0,Highway Cruise
VEH-005,2025-12-03T22:55:00+00:00,2025-12-04T04:55:00+00:00,360,517.7,5,1,86.3,60.0,Highway Cruise
VEH-005,2025-12-04T11:45:00+00:00,2025-12-04T14:25:00+00:00,160,71.6,5,1,26.8,34.2,City Delivery
VEH-005,2025-12-04T17:05:00+00:00,2025-12-04T21:20:00+00:00,255,258.8,10,2,60.9,73.6,Heavy Haul
VEH-005,2025-12-05T02:30:00+00:00,2025-12-06T05:35:00+00:00,1625,1698.4,465,2,62.7,46.3,Highway Cruise (Long Haul)
VEH-005,2025-12-06T09:55:00+00:00,2025-12-06T14:15:00+00:00,260,111.1,5,1,25.6,33.7,City Delivery
VEH-005,2025-12-06T23:35:00+00:00,2025-12-07T09:05:00+00:00,570,814.2,10,2,85.7,59.6,Highway Cruise
VEH-005,2025-12-07T16:25:00+00:00,2025-12-07T17:40:00+00:00,75,27.2,0,0,21.8,33.2,City Delivery
VEH-005,2025-12-07T20:05:00+00:00,2025-12-07T22:40:00+00:00,155,66.0,5,1,25.5,35.3,City Delivery
VEH-005,2025-12-08T05:30:00+00:00,2025-12-09T12:20:00+00:00,1850,1475.6,450,6,47.9,60.0,Heavy Haul (Long Haul)
VEH-005,2025-12-09T21:10:00+00:00,2025-12-10T07:35:00+00:00,625,892.6,15,3,85.7,59.0,Highway Cruise
VEH-005,2025-12-10T16:00:00+00:00,2025-12-10T22:25:00+00:00,385,548.4,10,2,85.5,58.8,Highway Cruise
VEH-005,2025-12-11T01:15:00+00:00,2025-12-11T06:15:00+00:00,300,135.1,0,0,27.0,36.2,City Delivery
VEH-005,2025-12-11T14:05:00+00:00,2025-12-11T15:50:00+00:00,105,48.8,0,0,27.9,35.3,City Delivery
VEH-005,2025-12-11T22:00:00+00:00,2025-12-12T02:25:00+00:00,265,116.1,10,2,26.3,34.5,City Delivery
VEH-005,2025-12-12T08:15:00+00:00,2025-12-12T09:25:00+00:00,70,33.7,5,1,28.8,37.1,City Delivery
VEH-005,2025-12-12T14:00:00+00:00,2025-12-12T18:20:00+00:00,260,105.3,5,1,24.3,35.1,City Delivery
VEH-005,2025-12-12T19:35:00+00:00,2025-12-13T01:20:00+00:00,345,493.3,0,0,85.8,59.6,Highway Cruise
VEH-005,2025-12-13T06:10:00+00:00,2025-12-13T11:15:00+00:00,305,133.6,10,2,26.3,35.8,City Delivery
VEH-005,2025-12-13T13:10:00+00:00,2025-12-13T14:20:00+00:00,70,31.6,0,0,27.1,36.0,City Delivery
VEH-005,2025-12-13T15:45:00+00:00,2025-12-13T21:00:00+00:00,315,136.7,10,2,26.0,34.3,City Delivery
VEH-005,2025-12-13T23:20:00+00:00,2025-12-14T01:35:00+00:00,135,63.3,5,1,28.1,35.3,City Delivery
VEH-005,2025-12-14T10:55:00+00:00,2025-12-14T14:55:00+00:00,240,101.4,0,0,25.4,35.6,City Delivery
VEH-005,2025-12-15T00:10:00+00:00,2025-12-15T03:00:00+00:00,170,68.6,0,0,24.2,34.9,City Delivery
VEH-005,2025-12-15T08:45:00+00:00,2025-12-15T11:00:00+00:00,135,71.7,0,0,31.9,38.1,City Delivery
VEH-005,2025-12-15T14:40:00+00:00,2025-12-15T18:35:00+00:00,235,111.0,5,1,28.3,35.9,City Delivery
VEH-005,2025-12-15T20:55:00+00:00,2025-12-16T02:15:00+00:00,320,141.9,5,1,26.6,35.4,City Delivery
VEH-005,2025-12-16T12:00:00+00:00,2025-12-16T16:15:00+00:00,255,109.6,10,2,25.8,34.5,City Delivery
VEH-005,2025-12-17T00:20:00+00:00,2025-12-17T05:00:00+00:00,280,127.2,5,1,27.3,37.0,City Delivery
VEH-005,2025-12-17T09:00:00+00:00,2025-12-17T12:15:00+00:00,195,89.4,5,1,27.5,35.9,City Delivery
VEH-005,2025-12-17T20:20:00+00:00,2025-12-17T23:50:00+00:00,210,88.0,5,1,25.1,33.2,City Delivery
VEH-005,2025-12-18T03:05:00+00:00,2025-12-18T06:35:00+00:00,210,84.6,0,0,24.2,34.9,City Delivery
VEH-005,2025-12-18T09:15:00+00:00,2025-12-19T05:45:00+00:00,1230,1232.6,390,2,60.1,44.7,Highway Cruise (Long Haul)
VEH-005,2025-12-19T07:40:00+00:00,2025-12-19T09:25:00+00:00,105,46.4,5,1,26.5,36.0,City Delivery
VEH-005,2025-12-19T18:30:00+00:00,2025-12-19T21:45:00+00:00,195,91.5,5,1,28.2,38.1,City Delivery
VEH-005,2025-12-20T04:40:00+00:00,2025-12-20T06:20:00+00:00,100,36.7,10,1,22.0,34.5,City Delivery
VEH-005,2025-12-20T11:05:00+00:00,2025-12-20T13:15:00+00:00,130,56.3,5,1,26.0,35.2,City Delivery
VEH-005,2025-12-20T18:50:00+00:00,2025-12-20T20:35:00+00:00,105,55.5,0,0,31.7,37.0,City Delivery
VEH-005,2025-12-21T01:40:00+00:00,2025-12-21T06:20:00+00:00,280,116.3,10,2,24.9,34.0,City Delivery
VEH-005,2025-12-21T08:00:00+00:00,2025-12-21T12:05:00+00:00,245,104.4,15,3,25.6,34.8,City Delivery
VEH-005,2025-12-21T21:40:00+00:00,2025-12-22T04:05:00+00:00,385,553.4,10,2,86.2,59.5,Highway Cruise
VEH-005,2025-12-22T09:55:00+00:00,2025-12-22T14:50:00+00:00,295,134.7,0,0,27.4,35.7,City Delivery
VEH-005,2025-12-22T17:10:00+00:00,2025-12-22T18:30:00+00:00,80,36.1,5,1,27.1,36.5,City Delivery
VEH-005,2025-12-23T02:05:00+00:00,2025-12-23T08:00:00+00:00,355,504.6,10,2,85.3,58.2,Highway Cruise
VEH-005,2025-12-23T17:25:00+00:00,2025-12-23T18:25:00+00:00,60,26.2,0,0,26.2,37.9,City Delivery
VEH-005,2025-12-24T00:35:00+00:00,2025-12-24T04:55:00+00:00,260,369.1,5,1,85.2,58.0,Highway Cruise
VEH-005,2025-12-24T14:10:00+00:00,2025-12-24T23:05:00+00:00,535,755.7,15,3,84.8,58.7,Highway Cruise
VEH-005,2025-12-25T09:05:00+00:00,2025-12-25T15:50:00+00:00,405,578.0,10,2,85.6,59.0,Highway Cruise
VEH-005,2025-12-25T23:15:00+00:00,2025-12-26T04:00:00+00:00,285,119.0,5,1,25.1,34.2,City Delivery
VEH-005,2025-12-26T10:50:00+00:00,2025-12-26T14:20:00+00:00,210,104.4,0,0,29.8,36.0,City Delivery
VEH-005,2025-12-26T21:15:00+00:00,2025-12-28T00:05:00+00:00,1610,1746.7,420,1,65.1,47.3,Highway Cruise (Long Haul)
VEH-005,2025-12-28T07:25:00+00:00,2025-12-28T14:45:00+00:00,440,462.7,0,0,63.1,75.8,Heavy Haul
VEH-005,2025-12-28T17:05:00+00:00,2025-12-28T20:25:00+00:00,200,89.7,0,0,26.9,36.1,City Delivery
VEH-005,2025-12-29T06:00:00+00:00,2025-12-29T12:20:00+00:00,380,539.1,10,2,85.1,59.3,Highway Cruise
VEH-005,2025-12-29T19:10:00+00:00,2025-12-29T22:40:00+00:00,210,87.0,5,1,24.9,33.7,City Delivery
VEH-005,2025-12-30T02:50:00+00:00,2025-12-30T04:25:00+00:00,95,46.7,0,0,29.5,35.8,City Delivery
VEH-006,2025-12-01T00:00:00+00:00,2025-12-01T04:05:00+00:00,245,113.3,5,1,27.8,36.4,City Delivery
VEH-006,2025-12-01T08:30:00+00:00,2025-12-01T11:55:00+00:00,205,95.4,0,0,27.9,34.9,City Delivery
VEH-006,2025-12-01T20:05:00+00:00,2025-12-01T22:40:00+00:00,155,61.2,0,0,23.7,35.9,City Delivery
VEH-006,2025-12-02T01:10:00+00:00,2025-12-02T06:05:00+00:00,295,134.8,0,0,27.4,36.2,City Delivery
VEH-006,2025-12-02T07:10:00+00:00,2025-12-02T08:50:00+00:00,100,44.2,0,0,26.5,34.9,City Delivery
VEH-006,2025-12-02T12:45:00+00:00,2025-12-02T14:55:00+00:00,130,59.9,0,0,27.6,36.0,City Delivery
VEH-006,2025-12-02T18:20:00+00:00,2025-12-02T22:35:00+00:00,255,109.5,10,2,25.8,33.8,City Delivery
VEH-006,2025-12-03T07:45:00+00:00,2025-12-03T10:10:00+00:00,145,73.3,0,0,30.4,37.2,City Delivery
VEH-006,2025-12-03T15:35:00+00:00,2025-12-04T06:20:00+00:00,885,788.0,130,1,53.4,65.6,Heavy Haul
VEH-006,2025-12-04T08:45:00+00:00,2025-12-04T21:10:00+00:00,745,746.4,25,5,60.1,72.7,Heavy Haul
VEH-006,2025-12-05T05:10:00+00:00,2025-12-05T08:45:00+00:00,215,95.8,0,0,26.7,36.2,City Delivery
VEH-006,2025-12-05T13:25:00+00:00,2025-12-05T18:15:00+00:00,290,126.5,5,1,26.2,33.7,City Delivery
VEH-006,2025-12-05T22:10:00+00:00,2025-12-06T02:30:00+00:00,260,369.1,5,1,85.2,59.5,Highway Cruise
VEH-006,2025-12-06T07:05:00+00:00,2025-12-06T08:10:00+00:00,65,24.5,10,2,22.6,31.4,City Delivery
VEH-006,2025-12-06T11:05:00+00:00,2025-12-06T16:40:00+00:00,335,451.0,25,4,80.8,56.5,Highway Cruise
VEH-006,2025-12-06T23:40:00+00:00,2025-12-07T02:00:00+00:00,140,63.9,5,1,27.4,34.7,City Delivery
VEH-006,2025-12-07T04:00:00+00:00,2025-12-07T06:20:00+00:00,140,65.2,0,0,27.9,36.8,City Delivery
VEH-006,2025-12-07T11:10:00+00:00,2025-12-07T15:40:00+00:00,270,123.5,10,2,27.4,35.1,City Delivery
VEH-006,2025-12-08T01:15:00+00:00,2025-12-08T06:05:00+00:00,290,308.4,0,0,63.8,75.8,Heavy Haul
VEH-006,2025-12-08T10:00:00+00:00,2025-12-08T11:25:00+00:00,85,38.1,0,0,26.9,35.2,City Delivery
VEH-006,2025-12-08T13:05:00+00:00,2025-12-08T14:40:00+00:00,95,46.4,0,0,29.3,36.9,City Delivery
VEH-006,2025-12-08T18:05:00+00:00,2025-12-08T19:50:00+00:00,105,51.0,5,0,29.2,38.0,City Delivery
VEH-006,2025-12-08T23:25:00+00:00,2025-12-09T01:40:00+00:00,135,55.0,0,0,24.5,35.6,City Delivery
VEH-006,2025-12-09T04:05:00+00:00,2025-12-09T09:35:00+00:00,330,154.8,5,1,28.1,36.3,City Delivery
VEH-006,2025-12-09T10:45:00+00:00,2025-12-09T12:10:00+00:00,85,31.0,10,1,21.9,31.4,City Delivery
VEH-006,2025-12-09T20:30:00+00:00,2025-12-10T03:15:00+00:00,405,571.8,10,2,84.7,58.9,Highway Cruise
VEH-006,2025-12-10T05:00:00+00:00,2025-12-10T08:45:00+00:00,225,104.4,0,0,27.8,36.6,City Delivery
VEH-006,2025-12-10T10:55:00+00:00,2025-12-10T15:00:00+00:00,245,117.9,5,1,28.9,37.0,City Delivery
VEH-006,2025-12-10T18:20:00+00:00,2025-12-10T22:40:00+00:00,260,275.9,5,1,63.7,74.2,Heavy Haul
VEH-006,2025-12-11T04:40:00+00:00,2025-12-11T10:00:00+00:00,320,140.8,0,0,26.4,34.1,City Delivery
VEH-006,2025-12-11T16:05:00+00:00,2025-12-11T23:30:00+00:00,445,622.7,5,0,84.0,58.8,Highway Cruise
VEH-006,2025-12-12T07:20:00+00:00,2025-12-12T12:00:00+00:00,280,106.7,20,4,22.9,33.6,City Delivery
VEH-006,2025-12-12T17:45:00+00:00,2025-12-13T04:15:00+00:00,630,914.7,0,0,87.1,59.4,Highway Cruise
VEH-006,2025-12-13T14:05:00+00:00,2025-12-13T16:50:00+00:00,165,232.2,10,2,84.5,61.0,Highway Cruise
VEH-006,2025-12-13T22:05:00+00:00,2025-12-13T23:55:00+00:00,110,46.0,0,0,25.1,35.9,City Delivery
VEH-006,2025-12-14T09:05:00+00:00,2025-12-14T16:20:00+00:00,435,443.7,0,0,61.2,74.9,Heavy Haul
VEH-006,2025-12-15T00:10:00+00:00,2025-12-15T07:20:00+00:00,430,617.0,5,1,86.1,59.9,Highway Cruise
VEH-006,2025-12-15T14:45:00+00:00,2025-12-15T19:10:00+00:00,265,383.1,0,0,86.7,60.9,Highway Cruise
VEH-006,2025-12-15T23:05:00+00:00,2025-12-16T03:35:00+00:00,270,121.6,0,0,27.0,35.6,City Delivery
VEH-006,2025-12-16T05:20:00+00:00,2025-12-16T07:35:00+00:00,135,54.9,0,0,24.4,34.9,City Delivery
VEH-006,2025-12-16T16:15:00+00:00,2025-12-17T22:45:00+00:00,1830,1464.0,425,6,48.0,60.7,Heavy Haul (Long Haul)
VEH-006,2025-12-18T01:55:00+00:00,2025-12-18T04:20:00+00:00,145,68.8,0,0,28.5,36.8,City Delivery
VEH-006,2025-12-18T08:50:00+00:00,2025-12-18T13:15:00+00:00,265,118.8,5,1,26.9,35.7,City Delivery
VEH-006,2025-12-18T20:25:00+00:00,2025-12-18T22:15:00+00:00,110,47.2,5,1,25.7,36.0,City Delivery
VEH-006,2025-12-19T00:35:00+00:00,2025-12-19T02:25:00+00:00,110,48.3,0,0,26.4,35.5,City Delivery
VEH-006,2025-12-19T12:20:00+00:00,2025-12-19T15:45:00+00:00,205,83.6,10,2,24.5,33.5,City Delivery
VEH-006,2025-12-19T17:45:00+00:00,2025-12-19T19:40:00+00:00,115,45.4,15,3,23.7,30.8,City Delivery
VEH-006,2025-12-20T01:05:00+00:00,2025-12-20T07:05:00+00:00,360,508.6,5,1,84.8,59.0,Highway Cruise
VEH-006,2025-12-20T15:05:00+00:00,2025-12-20T17:30:00+00:00,145,56.4,0,0,23.3,35.5,City Delivery
VEH-006,2025-12-20T23:15:00+00:00,2025-12-21T05:35:00+00:00,380,385.8,5,1,60.9,74.8,Heavy Haul
VEH-006,2025-12-21T11:35:00+00:00,2025-12-21T16:20:00+00:00,285,119.4,0,0,25.1,35.7,City Delivery
VEH-006,2025-12-22T00:50:00+00:00,2025-12-22T15:10:00+00:00,860,854.1,40,8,59.6,71.5,Heavy Haul
VEH-006,2025-12-22T20:55:00+00:00,2025-12-23T06:55:00+00:00,600,862.5,5,1,86.2,59.5,Highway Cruise
VEH-006,2025-12-23T08:35:00+00:00,2025-12-23T12:55:00+00:00,260,109.8,5,1,25.3,35.0,City Delivery
VEH-006,2025-12-23T16:50:00+00:00,2025-12-24T00:25:00+00:00,455,654.2,5,1,86.3,59.5,Highway Cruise
VEH-006,2025-12-24T03:30:00+00:00,2025-12-24T05:00:00+00:00,90,39.9,0,0,26.6,36.9,City Delivery
VEH-006,2025-12-24T07:10:00+00:00,2025-12-24T17:15:00+00:00,605,876.3,0,0,86.9,59.3,Highway Cruise
VEH-006,2025-12-24T22:25:00+00:00,2025-12-25T05:10:00+00:00,405,578.7,5,1,85.7,58.7,Highway Cruise
VEH-006,2025-12-25T08:10:00+00:00,2025-12-25T11:35:00+00:00,205,89.1,5,1,26.1,33.1,City Delivery
VEH-006,2025-12-25T13:35:00+00:00,2025-12-25T16:05:00+00:00,150,62.7,5,1,25.1,34.1,City Delivery
VEH-006,2025-12-25T23:25:00+00:00,2025-12-26T03:05:00+00:00,220,105.8,5,1,28.9,37.0,City Delivery
VEH-006,2025-12-26T06:55:00+00:00,2025-12-26T12:30:00+00:00,335,483.9,5,1,86.7,59.2,Highway Cruise
VEH-006,2025-12-26T21:25:00+00:00,2025-12-28T05:45:00+00:00,1940,1502.2,490,7,46.5,59.1,Heavy Haul (Long Haul)
VEH-006,2025-12-28T14:40:00+00:00,2025-12-28T19:30:00+00:00,290,126.2,10,1,26.1,35.5,City Delivery
VEH-006,2025-12-29T03:25:00+00:00,2025-12-29T10:20:00+00:00,415,608.8,0,0,88.0,60.6,Highway Cruise
VEH-006,2025-12-29T11:25:00+00:00,2025-12-29T13:10:00+00:00,105,48.6,0,0,27.8,35.2,City Delivery
VEH-006,2025-12-29T16:20:00+00:00,2025-12-30T00:40:00+00:00,500,525.2,0,0,63.0,74.7,Heavy Haul
VEH-006,2025-12-30T03:40:00+00:00,2025-12-30T10:00:00+00:00,380,548.8,5,1,86.6,59.3,Highway Cruise
VEH-007,2025-12-01T00:00:00+00:00,2025-12-01T10:25:00+00:00,625,906.0,5,1,87.0,60.1,Highway Cruise
VEH-007,2025-12-01T16:20:00+00:00,2025-12-01T20:55:00+00:00,275,390.7,5,1,85.2,60.4,Highway Cruise
VEH-007,2025-12-02T06:05:00+00:00,2025-12-02T09:20:00+00:00,195,279.8,0,0,86.1,59.7,Highway Cruise
VEH-007,2025-12-02T16:25:00+00:00,2025-12-02T20:50:00+00:00,265,379.7,5,1,86.0,59.0,Highway Cruise
VEH-007,2025-12-02T22:30:00+00:00,2025-12-03T11:00:00+00:00,750,758.8,25,5,60.7,72.2,Heavy Haul
VEH-007,2025-12-03T15:20:00+00:00,2025-12-03T18:35:00+00:00,195,293.7,0,0,90.4,61.1,Highway Cruise
VEH-007,2025-12-04T00:20:00+00:00,2025-12-04T04:15:00+00:00,235,330.5,5,1,84.4,57.4,Highway Cruise
VEH-007,2025-12-04T10:25:00+00:00,2025-12-04T11:45:00+00:00,80,39.9,0,0,29.9,36.4,City Delivery
VEH-007,2025-12-04T18:20:00+00:00,2025-12-04T21:00:00+00:00,160,66.0,5,1,24.8,33.2,City Delivery
VEH-007,2025-12-05T04:00:00+00:00,2025-12-05T09:10:00+00:00,310,439.2,5,1,85.0,58.5,Highway Cruise
VEH-007,2025-12-05T14:00:00+00:00,2025-12-06T02:10:00+00:00,730,741.6,20,4,61.0,72.4,Heavy Haul
VEH-007,2025-12-06T11:45:00+00:00,2025-12-06T20:45:00+00:00,540,761.9,25,5,84.7,58.4,Highway Cruise
VEH-007,2025-12-06T22:20:00+00:00,2025-12-07T07:35:00+00:00,555,794.3,5,1,85.9,59.0,Highway Cruise
VEH-007,2025-12-07T11:35:00+00:00,2025-12-07T13:40:00+00:00,125,55.8,5,1,26.8,37.2,City Delivery
VEH-007,2025-12-07T19:30:00+00:00,2025-12-07T23:20:00+00:00,230,341.1,0,0,89.0,60.5,Highway Cruise
VEH-007,2025-12-08T03:00:00+00:00,2025-12-08T07:55:00+00:00,295,414.4,10,2,84.3,58.7,Highway Cruise
VEH-007,2025-12-08T17:30:00+00:00,2025-12-09T02:10:00+00:00,520,764.6,5,1,88.2,60.4,Highway Cruise
VEH-007,2025-12-09T11:40:00+00:00,2025-12-09T16:55:00+00:00,315,464.0,0,0,88.4,60.6,Highway Cruise
VEH-007,2025-12-09T22:35:00+00:00,2025-12-10T06:10:00+00:00,455,661.3,0,0,87.2,60.4,Highway Cruise
VEH-007,2025-12-10T07:45:00+00:00,2025-12-10T18:20:00+00:00,635,903.6,15,3,85.4,57.4,Highway Cruise
VEH-007,2025-12-11T00:50:00+00:00,2025-12-11T11:15:00+00:00,625,881.4,25,5,84.6,58.8,Highway Cruise
VEH-007,2025-12-11T18:10:00+00:00,2025-12-12T03:30:00+00:00,560,815.4,5,1,87.4,60.4,Highway Cruise
VEH-007,2025-12-12T13:25:00+00:00,2025-12-12T21:00:00+00:00,455,638.0,15,3,84.1,59.2,Highway Cruise
VEH-007,2025-12-13T01:00:00+00:00,2025-12-14T08:30:00+00:00,1890,1477.3,470,6,46.9,59.4,Heavy Haul (Long Haul)
VEH-007,2025-12-14T17:10:00+00:00,2025-12-14T19:50:00+00:00,160,226.8,5,1,85.0,59.5,Highway Cruise
VEH-007,2025-12-14T23:45:00+00:00,2025-12-15T03:05:00+00:00,200,283.2,5,1,85.0,58.8,Highway Cruise
VEH-007,2025-12-15T10:50:00+00:00,2025-12-15T20:35:00+00:00,585,834.1,15,3,85.5,58.9,Highway Cruise
VEH-007,2025-12-16T03:25:00+00:00,2025-12-16T07:55:00+00:00,270,387.5,5,1,86.1,58.8,Highway Cruise
VEH-007,2025-12-16T13:50:00+00:00,2025-12-16T20:45:00+00:00,415,598.2,0,0,86.5,59.7,Highway Cruise
VEH-007,2025-12-16T21:50:00+00:00,2025-12-17T06:40:00+00:00,530,758.5,5,1,85.9,59.1,Highway Cruise
VEH-007,2025-12-17T10:20:00+00:00,2025-12-17T20:45:00+00:00,625,889.4,10,2,85.4,59.7,Highway Cruise
VEH-007,2025-12-18T01:45:00+00:00,2025-12-18T09:15:00+00:00,450,635.1,10,2,84.7,58.1,Highway Cruise
VEH-007,2025-12-18T15:05:00+00:00,2025-12-18T20:00:00+00:00,295,129.4,10,2,26.3,35.0,City Delivery
VEH-007,2025-12-18T21:05:00+00:00,2025-12-19T00:05:00+00:00,180,252.6,5,0,84.2,58.4,Highway Cruise
VEH-007,2025-12-19T02:15:00+00:00,2025-12-19T06:15:00+00:00,240,350.9,0,0,87.7,60.3,Highway Cruise
VEH-007,2025-12-19T09:00:00+00:00,2025-12-19T19:55:00+00:00,655,955.7,5,1,87.5,59.8,Highway Cruise
VEH-007,2025-12-20T01:20:00+00:00,2025-12-20T11:05:00+00:00,585,839.4,10,2,86.1,59.1,Highway Cruise
VEH-007,2025-12-20T17:20:00+00:00,2025-12-20T22:55:00+00:00,335,492.3,0,0,88.2,60.3,Highway Cruise
VEH-007,2025-12-21T04:25:00+00:00,2025-12-21T14:35:00+00:00,610,884.6,10,2,87.0,61.1,Highway Cruise
VEH-007,2025-12-22T00:20:00+00:00,2025-12-22T03:00:00+00:00,160,233.6,0,0,87.6,60.4,Highway Cruise
VEH-007,2025-12-22T09:55:00+00:00,2025-12-22T23:50:00+00:00,835,849.5,15,3,61.0,73.9,Heavy Haul
VEH-007,2025-12-23T05:55:00+00:00,2025-12-23T14:45:00+00:00,530,765.4,5,1,86.6,59.1,Highway Cruise
VEH-007,2025-12-23T21:20:00+00:00,2025-12-24T04:00:00+00:00,400,577.4,5,1,86.6,59.8,Highway Cruise
VEH-007,2025-12-24T13:05:00+00:00,2025-12-24T19:25:00+00:00,380,549.8,5,1,86.8,58.9,Highway Cruise
VEH-007,2025-12-25T04:40:00+00:00,2025-12-25T08:40:00+00:00,240,317.9,20,4,79.5,55.3,Highway Cruise
VEH-007,2025-12-25T11:00:00+00:00,2025-12-25T13:25:00+00:00,145,58.3,0,0,24.1,33.9,City Delivery
VEH-007,2025-12-25T15:25:00+00:00,2025-12-25T19:45:00+00:00,260,361.1,10,2,83.3,58.0,Highway Cruise
